country,region_type,instance,instance_type,reference_ids,workday_id,workbook_value_descriptor,reference_id
France,Metropolitan Department,Meurthe-et-Moselle,Country_Region_ID,FRA-54,755b437b7fa341f5a7f48a99feb23b8d,,
France,Metropolitan Department,Meuse,Country_Region_ID,FRA-55,dfbdc3dd0c4a46048e1373111e2e0e59,,
France,Metropolitan Department,Morbihan,Country_Region_ID,FRA-56,e71734c5f7454874a315eb1fb09665b9,,
France,Metropolitan Department,Moselle,Country_Region_ID,FRA-57,716e331618e9472dacae12f16ee6a23a,,
France,Metropolitan Department,Nievre,Country_Region_ID,FRA-58,279910db74e44483a38393a0e38d2ca6,,
France,Metropolitan Department,Nord,Country_Region_ID,FRA-59,7a2db15596fa4bb8bd7e4e15a2e47f39,,
France,Metropolitan Department,Alpes-Maritimes,Country_Region_ID,FRA-6,7a1f1268f4ea427098c0fe619fb20d04,,
France,Metropolitan Department,Oise,Country_Region_ID,FRA-60,0e97614da178414fbb2f7b3b15233a78,,
France,Metropolitan Department,Orne,Country_Region_ID,FRA-61,1177530ab15c4f1b9f31ca586cc81464,,
France,Metropolitan Department,Pas-de-Calais,Country_Region_ID,FRA-62,976ef07781e545349758f90170bf3166,,
France,Metropolitan Department,Puy-de-Dome,Country_Region_ID,FRA-63,1ce5c45acae24a87a4c58d3719cb1bd8,,
France,Metropolitan Department,Pyrenees-Atlantiques,Country_Region_ID,FRA-64,d800182ce532473196dd33cc21990716,,
France,Metropolitan Department,Hautes-Pyrenees,Country_Region_ID,FRA-65,4eaa7e35d1ad4307bd8ab552d2aabfe3,,
France,Metropolitan Department,Pyrenees-Orientales,Country_Region_ID,FRA-66,19bc82daf8934f4fbe67a6257d9a0251,,
France,Metropolitan Department,Bas-Rhin,Country_Region_ID,FRA-67,a4e7a85e86c443a8bdfe4487f709f71d,,
France,Metropolitan Department,Haut-Rhin,Country_Region_ID,FRA-68,9ab5ea6b96814353a992334ef47acbf3,,
France,Metropolitan Department,Rhone,Country_Region_ID,FRA-69,66854ef591af41c4a31fca486640689e,,
France,Metropolitan Department,Ardeche,Country_Region_ID,FRA-7,a234a97b0512413b8e3c9d6b9bb518b5,,
France,Metropolitan Department,Haute-Saone,Country_Region_ID,FRA-70,07faddacb58f4ba19cdba69cedbb6d46,,
France,Metropolitan Department,Saone-et-Loire,Country_Region_ID,FRA-71,8efce40fb2d84617be3230e1d8eef485,,
France,Metropolitan Department,Sarthe,Country_Region_ID,FRA-72,6d9dc47cc9f7446d9469c8f5cbbc8542,,
France,Metropolitan Department,Savoie,Country_Region_ID,FRA-73,52dac9765a6740d98bae9c8929374f2e,,
France,Metropolitan Department,Haute-Savoie,Country_Region_ID,FRA-74,beeb101542b441be980266708b6f9ff5,,
France,Metropolitan Department,Paris,Country_Region_ID,FRA-75,117654dd6d80425fbb71bf7c97b40e9c,,
France,Metropolitan Department,Seine-Maritime,Country_Region_ID,FRA-76,7ee99ce60dd445a286b48a617483364d,,
France,Metropolitan Department,Seine-et-Marne,Country_Region_ID,FRA-77,9c1d544867f94768a8380a23bb286555,,
France,Metropolitan Department,Yvelines,Country_Region_ID,FRA-78,0eef0a85c421410698f57ca9f83492e2,,
France,Metropolitan Department,Deux-Sevres,Country_Region_ID,FRA-79,0c1a517cb00f49678c162470700ef4ac,,
France,Metropolitan Department,Ardennes,Country_Region_ID,FRA-8,cfb2fdef430749e2af71c0c18fd7f67d,,
France,Metropolitan Department,Somme,Country_Region_ID,FRA-80,7a9f99f213d74eeeaa32d1350a91adf3,,
France,Metropolitan Department,Tarn,Country_Region_ID,FRA-81,86da2c17e4ee432793fbe1f8a1230b2b,,
France,Metropolitan Department,Tarn-et-Garonne,Country_Region_ID,FRA-82,4927b94ba0904118b7b02d26aa540e8a,,
France,Metropolitan Department,Var,Country_Region_ID,FRA-83,8f785ed79ced472a94e3e8edeb6ccb28,,
France,Metropolitan Department,Vaucluse,Country_Region_ID,FRA-84,5fc0e423ac594bfb82cba5ee1c4ed802,,
France,Metropolitan Department,Vendee,Country_Region_ID,FRA-85,bb4eb0303b1a4e3eb1de6d235603c89f,,
France,Metropolitan Department,Vienne,Country_Region_ID,FRA-86,bdd8d601e1c94f82b6977cf7104f7fdc,,
France,Metropolitan Department,Haute-Vienne,Country_Region_ID,FRA-87,7504db1a56f14d50a7cb38b839000dd2,,
France,Metropolitan Department,Vosges,Country_Region_ID,FRA-88,7288ac3a7df84f459a123468b7731ded,,
France,Metropolitan Department,Yonne,Country_Region_ID,FRA-89,7cd9f98d504643f28e4799c91d8b22b7,,
France,Metropolitan Department,Ariege,Country_Region_ID,FRA-9,89f39048dd5c41dca1a658de9eaefd84,,
France,Metropolitan Department,Territoire de Belfort,Country_Region_ID,FRA-90,9f53e4edef164af7805ba8ecd5565882,,
France,Metropolitan Department,Essonne,Country_Region_ID,FRA-91,f25c6e261797419282c86eb32cd01ecd,,
France,Metropolitan Department,Hauts-de-Seine,Country_Region_ID,FRA-92,db002f59e82e4cf3b43f2bfd4f96e965,,
France,Metropolitan Department,Seine-Saint-Denis,Country_Region_ID,FRA-93,213aaeac0bc5471f9499e964e11e1e71,,
France,Metropolitan Department,Val-de-Marne,Country_Region_ID,FRA-94,0ff22ffe4f724e7da0b0fa64acae8b2f,,
France,Metropolitan Department,Val-d'Oise,Country_Region_ID,FRA-95,cd8b036a04514d97a1e4c9f1ca01065e,,
France,Metropolitan Department,Saint Barthelemy,Country_Region_ID,FRA-BL,e26f6180c7f24d1db65d39bfb3637b35,,
France,Metropolitan Department,Clipperton Island,Country_Region_ID,FRA-CP,deae5931439d4a03843ee944d14c9974,,
France,Metropolitan Department,Saint Martin,Country_Region_ID,FRA-MF,f4edcc4be6934db4814ea26971094fc2,,
France,Metropolitan Department,New Caledonia,Country_Region_ID,FRA-NC,e1e8a66dc1474b30a5e1621828034460,,
France,Metropolitan Department,French Polynesia,Country_Region_ID,FRA-PF,bbb9fa83158f4516a8ccc56a45148fa4,,
France,Metropolitan Department,Saint-Pierre and Miquelon,Country_Region_ID,FRA-PM,e1008c5a29b64f4ca7c803a8b8eba7d4,,
France,Metropolitan Department,French Southern Territories,Country_Region_ID,FRA-TF,247a27b6577a4aa9852236108ed2fdc6,,
France,Metropolitan Department,Wallis and Futuna,Country_Region_ID,FRA-WF,ecebc64d15244ceabcd6f76f623c0cfd,,
France,Metropolitan Department,Mayotte,Country_Region_ID,FRA-YT,1e39a77dca884da894bb60ca4b51e643,,
France,Overseas Department,Guadeloupe,Country_Region_ID,FRA-GP,fc63a555e1d541379dde6e260bfad7d2,,
France,Overseas Department,Martinique,Country_Region_ID,FRA-MQ,bd89fff5ffa6440a9abeaf2c5c1dc37c,,
France,Overseas Department,La Réunion,Country_Region_ID,FRA-RE,3a8f95fe49e8482ea031be55d2436b50,,
France,Overseas Department,French Guiana,Country_Region_ID,FRA-GF,6cc156ba5cce4b9587306688ce202df9,,
Gabon,Province,Estuaire,Country_Region_ID,GAB-1,8752d71cfdcb46cc91bf90d40cebd42d,,
Gabon,Province,Haut-Ogooué,Country_Region_ID,GAB-2,c06341d62e3c4443be8e8f22eeb748a8,,
Gabon,Province,Moyen-Ogooué,Country_Region_ID,GAB-3,1b389072031a463c814c83efc243185b,,
Gabon,Province,Ngounié,Country_Region_ID,GAB-4,6cf824b9142d401090a8e2fcb9e5771c,,
Gabon,Province,Nyanga,Country_Region_ID,GAB-5,7c4e5eaeaada445fa17b93ec3cead9ef,,
Gabon,Province,Ogooué-Ivindo,Country_Region_ID,GAB-6,d446701c65604e4ca991c918a5b3b5e8,,
Gabon,Province,Ogooué-Lolo,Country_Region_ID,GAB-7,1c17eda8921343b4b8f12eb74a1df6cc,,
Gabon,Province,Ogooué-Maritime,Country_Region_ID,GAB-8,e3c6ad91206a450783bf22b36aed2352,,
Gabon,Province,Woleu-Ntem,Country_Region_ID,GAB-9,e7796903338643e39a78e96d5fdb1fe8,,
Gambia,City,Banjul,Country_Region_ID,GMB-B,ab6ea111e7a54aaa93b6c1275608b168,,
Gambia,Division,Lower River,Country_Region_ID,GMB-L,1707edb3f7b14f6ea38778db44aae5d4,,
Gambia,Division,MacCarthy Island,Country_Region_ID,GMB-M,6af92389382b4f878abf5d65283dff38,,
Gambia,Division,North Bank,Country_Region_ID,GMB-N,f1b3499eabbb467fab524ed7b82abaac,,
Gambia,Division,Upper River,Country_Region_ID,GMB-U,74a9b311e9494ab9bd5b9efb58ff2777,,
Gambia,Division,Western,Country_Region_ID,GMB-W,dc5c8e939cff43429b2df9e86f51f4cf,,
Georgia,Autonomous Republic,Abkhazia,Country_Region_ID,GEO-AB,cad628ec3f9e4e2b93aa23865b3921bb,,
Georgia,Autonomous Republic,Ajaria,Country_Region_ID,GEO-AJ,bf4e312ecaf94b8bbe79c1e3fa5232a0,,
Georgia,City,T'bilisi,Country_Region_ID,GEO-TB,63087760150f419eaa184ff8ae6a384c,,
Georgia,Region,Guria,Country_Region_ID,GEO-GU,1c17ffa701ff4e1b8c884cf9fa19d5cc,,
Georgia,Region,Imeret'i,Country_Region_ID,GEO-IM,ecc394654e6d4a9a9c181ec7e96ace10,,
Georgia,Region,Kakhet'i,Country_Region_ID,GEO-KA,1bb619fe6a1f46aa8cdbf71167dbd022,,
Georgia,Region,K'vemo K'art'li,Country_Region_ID,GEO-KK,e31442a5ec954d64bc90689665f2a278,,
Georgia,Region,Mts'khet'a-Mt'ianet'i,Country_Region_ID,GEO-MM,a232f207403c4b62bdd3cb4882725e42,,
Georgia,Region,Racha-Lech'khumi-K'vemo Svanet'i,Country_Region_ID,GEO-RL,21756bd9d5c34d418a26de908a819b3d,,
Georgia,Region,Samegrelo-Zemo Svanet'i,Country_Region_ID,GEO-SZ,9ac66f86418b4871bb60771c08067392,,
Georgia,Region,Samts'khe-Javakhet'i,Country_Region_ID,GEO-SJ,fb6314a9a8ef400cad5bb7903def153b,,
Georgia,Region,Shida K'art'li,Country_Region_ID,GEO-SK,24d9a795fcea427eb9f659dab5fc8d57,,
Germany,State,Brandenburg,Country_Region_ID,DEU-BB,4ab421fc9431424497b5a0cca7ca9202,,
Germany,State,Berlin,Country_Region_ID,DEU-BE,c6acf24eb77344ba82756f646f53818e,,
Germany,State,Baden-Wurttemberg,Country_Region_ID,DEU-BW,2f130934c789436ba95cf238cf9512c7,,
Germany,State,Bavaria,Country_Region_ID,DEU-BY,e474e49fbbcf46d08db752e9630ec9ba,,
Germany,State,Bremen,Country_Region_ID,DEU-HB,f00cb06e026441dea14e8410132d70b5,,
Germany,State,Hesse,Country_Region_ID,DEU-HE,83790a7f59104947bd8911dc85a6fb04,,
Germany,State,Hamburg,Country_Region_ID,DEU-HH,deb8adce4c8c4c13b3197859ca983cac,,
Germany,State,Mecklenburg-Western Pomerania,Country_Region_ID,DEU-MV,ce0bdc291f97441c9ebc068134260337,,
Germany,State,Lower Saxony,Country_Region_ID,DEU-NI,53349677bd364a1eb4264b3c0ee45f67,,
Germany,State,North Rhine-Westphalia,Country_Region_ID,DEU-NW,f98971679899414dbfb245ac251fd42f,,
Germany,State,Rhineland-Palatinate,Country_Region_ID,DEU-RP,a965c054302546d3b8ad7ef83ac16cc2,,
Germany,State,Schleswig-Holstein,Country_Region_ID,DEU-SH,235b6d1ee47c454dab0578c35cb04808,,
Germany,State,Saarland,Country_Region_ID,DEU-SL,73487dddfeec4d1c8080a7c20a10dd40,,
Germany,State,Saxony,Country_Region_ID,DEU-SN,69528b446c404795b20c0032740880fa,,
Germany,State,Saxony-Anhalt,Country_Region_ID,DEU-ST,756732e14b2b4678912d41cc06a54e54,,
Germany,State,Thuringia,Country_Region_ID,DEU-TH,c6c4acc23353487ea805e698096e99ee,,
Ghana,Region,Ashanti,Country_Region_ID,GHA-AH,3bf6a81acebf4ad59ac2112472ecbee1,,
Ghana,Region,Brong-Ahafo,Country_Region_ID,GHA-BA,12efb25ea2f249489deb534c123f151a,,
Ghana,Region,Central,Country_Region_ID,GHA-CP,66366881f7d74148aef91536ecc7a678,,
Ghana,Region,Eastern,Country_Region_ID,GHA-EP,e562bd1f50944e4ca9ec29a4a2b44e14,,
Ghana,Region,Greater Accra,Country_Region_ID,GHA-AA,d6dd1de484f64b5e89bebe567d3132d4,,
Ghana,Region,Northern,Country_Region_ID,GHA-NP,6c3c9c32227749dc9f5d571d8ce09d96,,
Ghana,Region,Upper East,Country_Region_ID,GHA-UE,f5c9baec13d449a492ce47ae9ee9383e,,
Ghana,Region,Upper West,Country_Region_ID,GHA-UW,79c21965891542e987c86ccdcfde210b,,
Ghana,Region,Volta,Country_Region_ID,GHA-TV,6cd7bbce27b54389bb480b247708a2c5,,
Ghana,Region,Western,Country_Region_ID,GHA-WP,a21f974d8d7f442f92e1b98286a985e5,,
Greece,Autonomous Region,Agio Oros,Country_Region_ID,GRC-69,6c5d7f858ab948649fcf44fd6a2302bc,,
Greece,Prefecture,Aitolia kai Akarnania,Country_Region_ID,GRC-1,54f6e9d408e940b5a6426725e38d0843,,
Greece,Prefecture,Argolida,Country_Region_ID,GRC-11,0a41ffa29c664629b39eb45b30c6dce4,,
Greece,Prefecture,Arkadia,Country_Region_ID,GRC-12,42065ea2271849d08ddc661a52e96335,,
Greece,Prefecture,Achaia,Country_Region_ID,GRC-13,f069886284a4405a86854b09d206f1b8,,
Greece,Prefecture,Ileia,Country_Region_ID,GRC-14,30c67945eecf4cfe9cb38a1605679415,,
Greece,Prefecture,Korinthia,Country_Region_ID,GRC-15,0695329ef0074c109689e295f1c8c010,,
Greece,Prefecture,Lakonia,Country_Region_ID,GRC-16,75c1a6effaf4483882f0a7699238b545,,
Greece,Prefecture,Messinia,Country_Region_ID,GRC-17,28bc5ea36b594bb7acf6df01efeb3261,,
Greece,Prefecture,Zakynthos,Country_Region_ID,GRC-21,92dda26c15b3405090c655a39b1326b6,,
Greece,Prefecture,Kerkyra,Country_Region_ID,GRC-22,2211c95634ce4423ac4d4ba25cb9c7e1,,
Greece,Prefecture,Kefallonia,Country_Region_ID,GRC-23,7674ea87cf5e4971a3f9428644552ba4,,
Greece,Prefecture,Lefkada,Country_Region_ID,GRC-24,133f09117f594f96aa36d969e4aedd55,,
Greece,Prefecture,Voiotia,Country_Region_ID,GRC-3,93930cf5bd1e4e858c87a9c496a2200f,,
Greece,Prefecture,Arta,Country_Region_ID,GRC-31,3e97a0821d8b4456884f762a1a3e9920,,
Greece,Prefecture,Thesprotia,Country_Region_ID,GRC-32,e3f01d51180248debf31251dc8649357,,
Greece,Prefecture,Ioannina,Country_Region_ID,GRC-33,7692364126f542d685eacc111321f937,,
Greece,Prefecture,Preveza,Country_Region_ID,GRC-34,087b385d878e4e7d962d326e27a2c718,,
Greece,Prefecture,Evvoia,Country_Region_ID,GRC-4,1b095f8857b542da9067813b62669847,,
Greece,Prefecture,Karditsa,Country_Region_ID,GRC-41,804154a2cd394882bdaf9779f7f61ce1,,
Greece,Prefecture,Larisa,Country_Region_ID,GRC-42,c86cd029df4241c2bb873c213898aebc,,
Greece,Prefecture,Magnisia,Country_Region_ID,GRC-43,4df0999c3f8e4238907af7fa3ea120ad,,
Greece,Prefecture,Trikala,Country_Region_ID,GRC-44,75a1984df3ba4638b6cedba6e451b388,,
Greece,Prefecture,Evrytania,Country_Region_ID,GRC-5,5527316e67e74a3a977b700885c386fe,,
Greece,Prefecture,Grevena,Country_Region_ID,GRC-51,68480084a5034a838194802630148277,,
Greece,Prefecture,Drama,Country_Region_ID,GRC-52,1dd6dfd88483477cbc1a1feaddce5825,,
Greece,Prefecture,Imathia,Country_Region_ID,GRC-53,ebc4eb3701c54ffc97ed8cad7d8de746,,
Greece,Prefecture,Thessaloniki,Country_Region_ID,GRC-54,0b38c60159b64c39b6a572d83933efd2,,
Greece,Prefecture,Kavala,Country_Region_ID,GRC-55,9dd11a2bfd7749b583313623eade4074,,
Greece,Prefecture,Kastoria,Country_Region_ID,GRC-56,8ee8f4bd7d914e209410504fdedfab70,,
Greece,Prefecture,Kilkis,Country_Region_ID,GRC-57,b4ba4ee686ab42c99a8feb7173de4c1c,,
Greece,Prefecture,Kozani,Country_Region_ID,GRC-58,d5c6c43a890245b78a64fa19f91305f3,,
Greece,Prefecture,Pella,Country_Region_ID,GRC-59,70f0554eddfa498b8a7019a391efce27,,
Greece,Prefecture,Fthiotida,Country_Region_ID,GRC-6,943c40ef7f7444efae3b6e63d67901e2,,
Greece,Prefecture,Pieria,Country_Region_ID,GRC-61,a83469791f1c4e069242bfcc801f20c1,,
Greece,Prefecture,Serres,Country_Region_ID,GRC-62,748d9675ca794ecd83e7d552df127549,,
Greece,Prefecture,Florina,Country_Region_ID,GRC-63,c9a2f66524bb4c79ba5ef30899158839,,
Greece,Prefecture,Chalkidiki,Country_Region_ID,GRC-64,09c465dffad14fc884768c87c2dc120b,,
Greece,Prefecture,Fokida,Country_Region_ID,GRC-7,c689261433e8453b8ae4ae078ed100c1,,
Greece,Prefecture,Evros,Country_Region_ID,GRC-71,e6f468eb6af74121a10e3b88c7652fed,,
Greece,Prefecture,Xanthi,Country_Region_ID,GRC-72,1882105d51ed4d09b72d6c72dea2d8ca,,
Greece,Prefecture,Rodopi,Country_Region_ID,GRC-73,2e6a12d65d2d4921914ed16b2fe1653f,,
Greece,Prefecture,Dodekanisos,Country_Region_ID,GRC-81,fa9b7df2dfac4258a865ed0a39e15653,,
Greece,Prefecture,Kyklades,Country_Region_ID,GRC-82,b3c011eb42f14c6391aa2355886954dd,,
Greece,Prefecture,Lesvos,Country_Region_ID,GRC-83,8e6695e5c9e449359c708d6f6ada847d,,
Greece,Prefecture,Samos,Country_Region_ID,GRC-84,5581df95e6704c0981f2ec59258c7afa,,
Greece,Prefecture,Chios,Country_Region_ID,GRC-85,ea9c9d8973674bb8b49d1542d680feb5,,
Greece,Prefecture,Irakleio,Country_Region_ID,GRC-91,23c0d9d8193e41f4b0a59f2423ede6d2,,
Greece,Prefecture,Lasithi,Country_Region_ID,GRC-92,d762c4e912c143528b788a3d2a5fab09,,
Greece,Prefecture,Rethymno,Country_Region_ID,GRC-93,8bf8f80b435b477c9231514f0444912f,,
Greece,Prefecture,Chania,Country_Region_ID,GRC-94,9125ecb2dc134b149a51c413b5a5b32b,,
Greece,Prefecture,Attiki,Country_Region_ID,GRC-A1,c82ad4378ae64fab8e715d0d5884ebb7,,
Greenland,Region,Kommune Kujalleq,Country_Region_ID,GRL-KU,a55c666eff464aed92afb63dad53df63,,
Greenland,Region,Kommuneqarfik Sermersooq,Country_Region_ID,GRL-SM,c4714a46b9f4462181d6139e1cec412d,,
Greenland,Region,Qaasuitsup Kommunia,Country_Region_ID,GRL-QA,cf252d00e32f4c54b8318c41b23d80e8,,
Greenland,Region,Qeqqata Kommunia,Country_Region_ID,GRL-QE,9e2b58be0e0f4c04a46a408b63cc70bf,,
Guatemala,Department,Zacapa,Country_Region_ID,GTM-ZA,46f0493a902f4dce93ad0ce854a23424,,
Guatemala,Department,Totonicapan,Country_Region_ID,GTM-TO,f818257e667b4756b67fe07a2f7ed005,,
Guatemala,Department,Suchitepequez,Country_Region_ID,GTM-SU,cf795b8a451d4c61b571fef52e93d4b5,,
Guatemala,Department,Solola,Country_Region_ID,GTM-SO,e8acacdf972c4c65b0cda69b05105c53,,
Guatemala,Department,Santa Rosa,Country_Region_ID,GTM-SR,094a81eda00d4bca9ebd51fad69ec49d,,
Guatemala,Department,San Marcos,Country_Region_ID,GTM-SM,41c198c2fe304a94bb2b87775e5ff95c,,
Guatemala,Department,Sacatepequez,Country_Region_ID,GTM-SA,78f8e8e6233e40fd89cda99a429200db,,
Guatemala,Department,Retalhuleu,Country_Region_ID,GTM-RE,2b0e805f9deb40838a958388884c3e35,,
Guatemala,Department,Quiche,Country_Region_ID,GTM-QC,c8b5dea8b1154ece9e036a71343e7a36,,
Guatemala,Department,Quetzaltenango,Country_Region_ID,GTM-QZ,748db973189345dfbdbf9905283247f1,,
Guatemala,Department,Peten,Country_Region_ID,GTM-PE,05b464c688f147af90d5fd696520e1f8,,
Guatemala,Department,Jutiapa,Country_Region_ID,GTM-JU,c1009ea17a1343e98f19276b456403ec,,
Guatemala,Department,Jalapa,Country_Region_ID,GTM-JA,6cc7425ad70d407d866084f3764929bf,,
Guatemala,Department,Izabal,Country_Region_ID,GTM-IZ,0c435c81934c40738ec6d51bbed0f60c,,
Guatemala,Department,Huehuetenango,Country_Region_ID,GTM-HU,8ddfd270191f4166910a3d429fd84ba5,,
Guatemala,Department,Guatemala,Country_Region_ID,GTM-GU,c3a4be8db22f4ea49afb41960da113ed,,
Guatemala,Department,Escuintla,Country_Region_ID,GTM-ES,e6aed58f580f4eb1a1f97d1a11c59104,,
Guatemala,Department,El Progreso,Country_Region_ID,GTM-PR,316605a922274c8786b0cafa184cead2,,
Guatemala,Department,Chiquimula,Country_Region_ID,GTM-CQ,84b00b46fe964f28aa69c45d66907ad8,,
Guatemala,Department,Chimaltenango,Country_Region_ID,GTM-CM,f3be04a946274c59b9fa560d1f239145,,
Guatemala,Department,Baja Verapaz,Country_Region_ID,GTM-BV,074d9cff61d44e36860fdac85724be43,,
Guatemala,Department,Alta Verapaz,Country_Region_ID,GTM-AV,a9c3cf822d2549b6bb5a14bb575fe8b4,,
Guinea,,Boffa,Country_Region_ID,GIN-BF,062258e5b54d485d83d4773e57985c77,,
Guinea,,Boké,Country_Region_ID,GIN-BK,6a04d91d08894ad39488e749977c2993,,
Guinea,,Coyah,Country_Region_ID,GIN-CO,283cb59264114e41b7d104d4b8464dbc,,
Guinea,,Dabola,Country_Region_ID,GIN-DB,ee5e15755cdb45759de491dba282e783,,
Guinea,,Dalaba,Country_Region_ID,GIN-DL,45bc329a224a449f8e8a070698c0fd4e,,
Guinea,,Dinguiraye,Country_Region_ID,GIN-DI,3fe90c49e5c74fe492fce7d343fca400,,
Guinea,,Dubréka,Country_Region_ID,GIN-DU,fef757ab547a4d159c176069f5720f2c,,
Guinea,,Faranah,Country_Region_ID,GIN-FA,dfe65bb799a64e08a04a32761918d5a9,,
Guinea,,Forécariah,Country_Region_ID,GIN-FO,7e4f091fa6d8423f8f74c394b37aee15,,
Guinea,,Fria,Country_Region_ID,GIN-FR,d4a13fa4845c4916986c79fcb0e06c45,,
Guinea,,Gaoual,Country_Region_ID,GIN-GA,b43904012aca4cad8277a2654b7140e2,,
Guinea,,Guékédou,Country_Region_ID,GIN-GU,d55a4fcf8b8c49e98ee246f149049922,,
Guinea,,Kankan,Country_Region_ID,GIN-KA,bf6dd71cf5aa4ed190dd78c587474aaa,,
Guinea,,Kérouané,Country_Region_ID,GIN-KE,7504319b7cd3438583f43fb87320fe66,,
Guinea,,Kindia,Country_Region_ID,GIN-KD,bbd05f56e3554974b9043eef95089044,,
Guinea,,Kissidougou,Country_Region_ID,GIN-KS,653daa92811c45f7b55c1e5a7ec6c09f,,
Guinea,,Koubia,Country_Region_ID,GIN-KB,a79a7dec66c34d628229ec4ea0e2aa0a,,
Guinea,,Koundara,Country_Region_ID,GIN-KN,a16cbf13717346f1b5ee085a175838bb,,
Guinea,,Kouroussa,Country_Region_ID,GIN-KO,48628956c394416e8c9f6657def44fc5,,
Guinea,,Labé,Country_Region_ID,GIN-LA,e549facbf6514ffca9ec9f4ae0bbb6cc,,
Guinea,,Lélouma,Country_Region_ID,GIN-LE,b0e3eccfb1c14fc2b31145bdf43b5f5e,,
Guinea,,Lola,Country_Region_ID,GIN-LO,87c226b1b8e14b01911af1a92c2999b6,,
Guinea,,Macenta,Country_Region_ID,GIN-MC,f11338f237514fa290aac5a1fe2958a6,,
Guinea,,Mali,Country_Region_ID,GIN-ML,efd4182ba06d4424bdd97e1091ac6cc0,,
Guinea,,Mamou,Country_Region_ID,GIN-MM,9e95fd2e0aa64d6bb4eca1dda61808b1,,
Guinea,,Mandiana,Country_Region_ID,GIN-MD,ff095d2582174e18b3581cba0bb0ec3a,,
Guinea,,Nzérékoré,Country_Region_ID,GIN-NZ,afca05bb193e4f68bd721c60e932a8f5,,
Guinea,,Pita,Country_Region_ID,GIN-PI,a925b384bb7143f49c372864d4fb01ad,,
Guinea,,Siguiri,Country_Region_ID,GIN-SI,1586f1afac5b4112ac69bd33c9105b4a,,
Guinea,,Télimélé,Country_Region_ID,GIN-TE,7368f45ddba74fe59f99aba5c4a28afa,,
Guinea,,Tougué,Country_Region_ID,GIN-TO,a5b37cffa4cb4b34b486e4ee5ba7a63f,,
Guinea,,Yomou,Country_Region_ID,GIN-YO,b7166324d0fd4df2ac96f1706ab7738a,,
Guinea,Prefecture,Beyla,Country_Region_ID,GIN-BE,7806425740d94b97abb7e6880292c821,,
Guinea,Special Territory,Conakry,Country_Region_ID,GIN-C,c3cd5fc1d39f4a2ca68d415bd00b0850,,
Guinea-Bissau,Autonomous Region,Bissau,Country_Region_ID,GNB-BS,617a4f86d8a6452691d88b646570461f,,
Guinea-Bissau,Region,Leste,Country_Region_ID,GNB-L,22f0e834409440238702469ab0230397,,
Guinea-Bissau,Region,Norte,Country_Region_ID,GNB-N,e2ebb82f89c3411193d97cd416a65fc0,,
Guinea-Bissau,Region,Sul,Country_Region_ID,GNB-S,b3e038183e1841289bdf16780e012886,,
Guyana,Region,Barima-Waini,Country_Region_ID,GUY-BA,071bf04ac3f140679e6bb07c74f2da9f,,
Guyana,Region,Cuyuni-Mazaruni,Country_Region_ID,GUY-CU,90dcc2d65ad941b9b88a807fed628f7e,,
Guyana,Region,Demerara-Mahaica,Country_Region_ID,GUY-DE,b357bd9dd831478cad6c212946f28d10,,
Guyana,Region,East Berbice-Corentyne,Country_Region_ID,GUY-EB,a688177555b34fe3a4877dd8f529c333,,
Guyana,Region,Essequibo Islands-West Demerara,Country_Region_ID,GUY-ES,c41494043baa48389b63da51719102cf,,
Guyana,Region,Mahaica-Berbice,Country_Region_ID,GUY-MA,95671a3f43864351b821d30c65a36c66,,
Guyana,Region,Pomeroon-Supenaam,Country_Region_ID,GUY-PM,babac0c144424375a4d9fec322aa0176,,
Guyana,Region,Potaro-Siparuni,Country_Region_ID,GUY-PT,cf7669fc03fa4bf4b11691399519682a,,
Guyana,Region,Upper Demerara-Berbice,Country_Region_ID,GUY-UD,f1a6e2f66d2645d8bb14f5248102fa15,,
Guyana,Region,Upper Takutu-Upper Essequibo,Country_Region_ID,GUY-UT,465276a352d64e138028511efa5258b1,,
Haiti,Department,Artibonite,Country_Region_ID,HTI-AR,13aa0844c8f8453fbc5244053ce15bbf,,
Haiti,Department,Centre,Country_Region_ID,HTI-CE,2b69463cae974907ac1859380f894514,,
Haiti,Department,Grande-Anse,Country_Region_ID,HTI-GA,034189f085714383af4eda0713809953,,
Haiti,Department,Nippes,Country_Region_ID,HTI-NI,6398920b1eb646b3aa0bcc3c343fd4f4,,
Haiti,Department,Nord,Country_Region_ID,HTI-ND,5ccc0e1397624afd869f2f1f8dcc1f9c,,
Haiti,Department,Nord-Est,Country_Region_ID,HTI-NE,aebc8e66458d4ef8b8833cf3b832ac6d,,
Haiti,Department,Nord-Ouest,Country_Region_ID,HTI-NO,e5006643cbd74bf4919ea3e6d479cb51,,
Haiti,Department,Ouest,Country_Region_ID,HTI-OU,fde760c8e2aa4917ab2e4e7b8519955e,,
Haiti,Department,Sud,Country_Region_ID,HTI-SD,66e7e11ad102457984569d02091c5ba5,,
Haiti,Department,Sud-Est,Country_Region_ID,HTI-SE,ecc7efe1675d4c6887efbd808dc31214,,
Honduras,,Chouluteca,Country_Region_ID,HND-CH,0563e9addcde4b02ab24f2e58660f629,,
Honduras,,Atlantida,Country_Region_ID,HND-AT,37fec646326b478e9bb9ff2067a772cf,,
Honduras,,Yoro,Country_Region_ID,HND-YO,7b361783ee5048739ee3ba0fde770509,,
Honduras,,Valle,Country_Region_ID,HND-VA,a31fd7e2946144aeb304dd589d525792,,
